counter,seconds,micro seconds,local clock [us]
942,1627108479,95748,48350943
943,1627108479,298705,48400944
944,1627108479,499267,48450945
945,1627108479,703849,48500946
946,1627108479,905986,48550947
947,1627108480,107720,48600948
948,1627108480,308000,48650949
949,1627108480,511564,48700950
950,1627108480,714387,48750951
951,1627108480,915173,48800952
952,1627108481,118655,48850953
953,1627108481,321320,48900954
954,1627108481,523461,48950955
955,1627108481,727395,49000956
956,1627108481,931118,49050957
957,1627108482,131482,49100958
958,1627108482,336257,49150959
959,1627108482,540946,49200960
960,1627108482,742097,49250961
961,1627108482,942506,49300962
962,1627108483,145421,49350963
963,1627108483,348273,49400964
964,1627108483,548499,49450965
965,1627108483,752734,49500966
966,1627108483,957624,49550967
967,1627108484,162256,49600968
968,1627108484,364829,49650969
969,1627108484,565188,49700970
970,1627108484,766164,49750971
971,1627108484,970347,49800972
972,1627108485,171210,49850973
973,1627108485,372242,49900974
974,1627108485,575482,49950975
975,1627108485,780446,50000976
976,1627108485,980606,50050977
977,1627108486,182103,50100978
978,1627108486,384843,50150979
979,1627108486,589126,50200980
980,1627108486,792958,50250981
981,1627108486,997049,50300982
982,1627108487,201363,50350983
983,1627108487,402005,50400984
984,1627108487,606935,50450985
985,1627108487,807141,50500986
986,1627108488,11755,50550987
987,1627108488,214094,50600988
988,1627108488,417814,50650989
989,1627108488,620251,50700990
990,1627108488,820408,50750991
