counter,seconds,micro seconds,local clock [ns]
643,1627160535,176029,33600645
644,1627160535,380300,33650646
645,1627160535,584418,33700647
646,1627160535,786719,33750648
647,1627160535,988114,33800649
648,1627160536,193147,33850650
649,1627160536,397081,33900651
650,1627160536,600298,33950652
651,1627160536,802547,34000653
652,1627160537,2690,34050654
653,1627160537,204565,34100655
654,1627160537,407238,34150656
655,1627160537,611289,34200657
656,1627160537,817953,34250658
657,1627160538,23130,34300659
658,1627160538,225369,34350660
659,1627160538,425988,34400661
660,1627160538,626796,34450662
661,1627160538,827296,34500663
662,1627160539,29229,34550664
663,1627160539,233048,34600665
664,1627160539,434506,34650666
665,1627160539,641650,34700667
666,1627160539,842965,34750668
667,1627160540,47072,34800669
668,1627160540,250110,34850670
669,1627160540,450338,34900671
670,1627160540,650966,34950672
671,1627160540,854980,35000673
672,1627160541,59670,35050674
673,1627160541,262516,35100675
674,1627160541,465395,35150676
675,1627160541,668792,35200677
676,1627160541,871424,35250678
677,1627160542,73182,35300679
678,1627160542,276259,35350680
679,1627160542,476416,35400681
680,1627160542,678578,35450682
681,1627160542,881007,35500683
682,1627160543,84202,35550684
683,1627160543,286699,35600685
684,1627160543,490501,35650686
685,1627160543,693664,35700687
686,1627160543,896169,35750688
687,1627160544,100969,35800689
688,1627160544,303646,35850690
689,1627160544,508837,35900691
690,1627160544,712200,35950692
691,1627160544,917373,36000693
692,1627160545,122547,36050694
693,1627160545,327368,36100695
694,1627160545,527946,36150696
695,1627160545,729476,36200697
696,1627160545,933468,36250698
697,1627160546,136897,36300699
698,1627160546,337226,36350700
699,1627160546,537613,36400701
700,1627160546,742674,36450702
701,1627160546,945184,36500703
702,1627160547,150452,36550704
703,1627160547,354855,36600705
704,1627160547,557954,36650706
705,1627160547,758082,36700707
706,1627160547,963155,36750708
707,1627160548,164486,36800709
708,1627160548,367602,36850710
709,1627160548,569085,36900711
710,1627160548,772610,36950712
711,1627160548,977337,37000713
712,1627160549,177544,37050714
713,1627160549,382372,37100715
714,1627160549,587462,37150716
715,1627160549,792663,37200717
716,1627160549,995503,37250718
717,1627160550,199776,37300719
718,1627160550,404878,37350720
719,1627160550,606330,37400721
720,1627160550,808046,37450722
721,1627160551,10426,37500723
722,1627160551,212160,37550724
723,1627160551,417350,37600725
724,1627160551,622536,37650726
725,1627160551,825777,37700727
726,1627160552,30947,37750728
727,1627160552,235550,37800729
728,1627160552,438275,37850730
729,1627160552,642832,37900731
730,1627160552,846121,37950732
731,1627160553,47202,38000733
732,1627160553,247528,38050734
733,1627160553,448913,38100735
734,1627160553,649101,38150736
735,1627160553,854056,38200737
736,1627160554,54652,38250738
737,1627160554,258980,38300739
738,1627160554,463079,38350740
739,1627160554,666872,38400741
740,1627160554,867237,38450742
741,1627160555,68045,38500743
742,1627160555,270745,38550744
743,1627160555,472690,38600745
744,1627160555,676615,38650746
745,1627160555,877374,38700747
746,1627160556,81520,38750748
747,1627160556,286445,38800749
748,1627160556,486788,38850750
749,1627160556,687599,38900751
750,1627160556,889011,38950752
751,1627160557,94196,39000753
752,1627160557,299392,39050754
753,1627160557,504591,39100755
754,1627160557,709775,39150756
755,1627160557,914964,39200757
756,1627160558,120137,39250758
757,1627160558,325300,39300759
758,1627160558,527337,39350760
759,1627160558,727589,39400761
760,1627160558,932735,39450762
761,1627160559,135342,39500763
762,1627160559,336241,39550764
763,1627160559,539646,39600765
764,1627160559,740802,39650766
765,1627160559,941219,39700767
766,1627160560,143712,39750768
767,1627160560,344233,39800769
768,1627160560,544834,39850770
769,1627160560,748942,39900771
770,1627160560,952322,39950772
771,1627160561,159788,40000773
772,1627160561,360083,40050774
773,1627160561,562684,40100775
774,1627160561,767624,40150776
775,1627160561,970876,40200777
776,1627160562,175928,40250778
777,1627160562,380064,40300779
778,1627160562,581307,40350780
779,1627160562,781774,40400781
780,1627160562,985059,40450782
781,1627160563,187339,40500783
782,1627160563,392509,40550784
783,1627160563,594257,40600785
784,1627160563,799435,40650786
785,1627160564,2192,40700787
786,1627160564,206031,40750788
787,1627160564,406150,40800789
788,1627160564,607983,40850790
789,1627160564,810534,40900791
790,1627160565,12334,40950792
791,1627160565,213581,41000793
792,1627160565,417862,41050794
793,1627160565,621026,41100795
794,1627160565,823284,41150796
795,1627160566,23605,41200797
796,1627160566,224383,41250798
797,1627160566,429578,41300799
798,1627160566,631977,41350800
799,1627160566,834357,41400801
800,1627160567,37956,41450802
801,1627160567,238119,41500803
802,1627160567,440065,41550804
803,1627160567,644412,41600805
804,1627160567,845231,41650806
805,1627160568,50274,41700807
