counter,seconds,micro seconds,local clock [ns]
967,1627176254,557636,50450971
968,1627176254,758242,50500972
969,1627176254,960729,50550973
970,1627176255,161454,50600974
971,1627176255,365961,50650975
972,1627176255,567721,50700976
973,1627176255,772188,50750977
974,1627176255,974171,50800978
975,1627176256,179314,50850979
976,1627176256,380427,50900980
977,1627176256,585540,50950981
978,1627176256,786682,51000982
979,1627176256,991854,51050983
980,1627176257,193138,51100984
981,1627176257,394627,51150985
982,1627176257,599404,51200986
983,1627176257,804627,51250987
984,1627176258,5519,51300988
985,1627176258,210551,51350989
986,1627176258,411346,51400990
987,1627176258,615905,51450991
988,1627176258,818545,51500992
989,1627176259,23644,51550993
990,1627176259,225708,51600994
991,1627176259,425866,51650995
